福島第一原子力発電所　モニタリングポスト　空間線量率
Date,Time,MP-1(μSv/h),MP-2(μSv/h),MP-3(μSv/h),MP-4(μSv/h),MP-5(μSv/h),MP-6(μSv/h),MP-7(μSv/h),MP-8(μSv/h)
2011/4/30,14:20,7,28,22,20,29,54,149,144
2011/4/30,14:30,7,28,22,20,29,54,149,144
2011/4/30,14:40,7,28,22,20,29,54,149,144
2011/4/30,14:50,7,28,22,20,29,54,149,144
2011/4/30,15:00,7,28,22,20,29,54,149,144
2011/4/30,15:10,7,28,22,20,29,54,149,144
2011/4/30,15:20,7,28,22,20,29,54,149,144
2011/4/30,15:30,7,28,22,20,29,54,149,144
2011/4/30,15:40,7,28,22,20,29,54,149,144
2011/4/30,15:50,7,28,22,20,29,54,149,144
2011/4/30,16:00,7,28,22,20,29,54,149,144
2011/4/30,16:10,7,28,22,20,29,54,149,144
2011/4/30,16:20,7,28,22,20,29,54,149,144
2011/4/30,16:30,7,28,22,20,29,54,149,144
2011/4/30,16:40,7,28,22,20,29,54,149,144
2011/4/30,16:50,7,28,22,20,28,54,149,144
2011/4/30,17:00,7,28,22,20,28,54,149,144
2011/4/30,17:10,7,28,22,20,28,54,149,144
2011/4/30,17:20,7,28,22,20,28,54,149,144
2011/4/30,17:30,7,28,22,20,28,54,149,144
2011/4/30,17:40,7,28,22,20,28,54,149,144
2011/4/30,17:50,7,28,22,20,28,54,149,144
2011/4/30,18:00,7,28,22,20,28,54,149,144
2011/4/30,18:10,7,28,22,20,28,54,148,144
2011/4/30,18:20,7,28,22,20,28,54,148,144
2011/4/30,18:30,7,28,22,20,28,54,148,144
2011/4/30,18:40,7,28,22,20,28,54,148,144
2011/4/30,18:50,7,28,22,20,28,54,148,144
2011/4/30,19:00,7,28,22,20,28,54,148,144
2011/4/30,19:10,7,28,22,20,28,54,148,144
2011/4/30,19:20,7,28,22,20,28,54,148,144
2011/4/30,19:30,7,28,22,20,28,54,148,144
2011/4/30,19:40,7,28,22,20,28,54,148,144
2011/4/30,19:50,7,28,22,20,28,54,148,144
2011/4/30,20:00,7,28,22,20,28,54,148,144
2011/4/30,20:10,7,28,22,20,28,54,148,144
2011/4/30,20:20,7,28,22,20,28,54,148,144
2011/4/30,20:30,7,28,22,20,28,54,148,144
2011/4/30,20:40,7,28,22,20,28,54,148,144
2011/4/30,20:50,7,28,22,20,28,54,148,144
2011/4/30,21:00,7,28,22,20,28,54,148,144
2011/4/30,21:10,7,28,22,20,28,54,148,144
2011/4/30,21:20,7,28,22,20,28,54,148,144
2011/4/30,21:30,7,28,22,20,28,54,148,144
2011/4/30,21:40,7,28,22,20,28,54,148,144
2011/4/30,21:50,7,28,22,20,28,54,148,144
2011/4/30,22:00,7,28,22,20,28,54,148,144
2011/4/30,22:10,7,28,22,20,28,54,148,144
2011/4/30,22:20,7,28,22,20,28,54,148,144
2011/4/30,22:30,7,28,22,20,28,54,148,144
2011/4/30,22:40,7,28,22,20,28,54,148,144
2011/4/30,22:50,7,28,22,20,28,54,148,144
2011/4/30,23:00,7,28,22,20,28,54,148,144
2011/4/30,23:10,7,28,22,20,28,54,148,144
2011/4/30,23:20,7,28,22,20,28,54,148,144
2011/4/30,23:30,7,28,22,20,28,54,148,144
2011/4/30,23:40,7,28,22,20,28,54,148,144
2011/4/30,23:50,7,28,22,20,28,54,148,144
2011/4/29,0:00,7,28,22,20,30,56,150,145
2011/4/29,0:10,7,28,22,20,30,56,150,145
2011/4/29,0:20,7,28,22,20,30,56,150,145
2011/4/29,0:30,7,28,22,20,30,56,150,145
2011/4/29,0:40,7,28,22,20,30,56,150,145
2011/4/29,0:50,7,28,22,20,30,56,150,145
2011/4/29,1:00,7,28,22,20,30,56,150,145
2011/4/29,1:10,7,28,22,20,30,56,150,145
2011/4/29,1:20,7,28,22,20,30,56,150,145
2011/4/29,1:30,7,28,22,20,30,56,150,145
2011/4/29,1:40,7,28,22,20,30,56,150,145
2011/4/29,1:50,7,28,22,20,30,56,150,145
2011/4/29,2:00,7,28,22,20,30,56,150,145
2011/4/29,2:10,7,28,22,20,30,56,150,145
2011/4/29,2:20,7,28,22,20,30,56,150,145
2011/4/29,2:30,7,28,22,20,30,56,150,145
2011/4/29,2:40,7,28,22,20,30,56,150,145
2011/4/29,2:50,7,28,22,20,30,56,150,145
2011/4/29,3:00,7,28,22,20,30,56,150,145
2011/4/29,3:10,7,28,22,20,30,56,150,145
2011/4/29,3:20,7,28,22,20,30,56,150,145
2011/4/29,3:30,7,28,22,20,30,56,150,145
2011/4/29,3:40,7,28,22,20,30,56,150,145
2011/4/29,3:50,7,28,22,20,30,56,150,145
2011/4/29,4:00,7,28,22,20,30,56,150,145
2011/4/29,4:10,7,28,22,20,30,56,150,145
2011/4/29,4:20,7,28,22,20,30,55,150,145
2011/4/29,4:30,7,28,22,20,29,55,150,145
2011/4/29,4:40,7,28,22,20,29,55,150,145
2011/4/29,4:50,7,28,22,20,29,55,150,145
2011/4/29,5:00,7,28,22,20,29,55,150,145
2011/4/29,5:10,7,28,22,20,29,55,150,145
2011/4/29,5:20,7,28,22,20,29,55,150,145
2011/4/29,5:30,7,28,22,20,29,55,150,145
2011/4/29,5:40,7,28,22,20,29,55,150,145
2011/4/29,5:50,7,28,22,20,29,55,150,145
2011/4/29,6:00,7,28,22,20,29,55,150,145
2011/4/29,6:10,7,28,22,20,29,55,150,145
2011/4/29,6:20,7,28,22,20,29,55,150,145
2011/4/29,6:30,7,28,22,20,29,55,150,145
2011/4/29,6:40,7,28,22,20,29,55,150,145
2011/4/29,6:50,7,28,22,20,29,55,150,145
2011/4/29,7:00,7,28,22,20,29,55,150,145
2011/4/29,7:10,7,28,22,20,29,55,150,145
2011/4/29,7:20,7,28,22,20,29,55,150,145
2011/4/29,7:30,7,28,22,20,29,55,150,145
2011/4/29,7:40,7,28,22,20,29,55,150,145
2011/4/29,7:50,7,28,22,20,29,55,150,145
2011/4/29,8:00,7,28,22,20,29,55,150,145
2011/4/29,8:10,7,28,22,20,29,55,150,145
2011/4/29,8:20,7,28,22,20,30,55,150,145
2011/4/29,8:30,7,28,22,20,30,55,150,145
2011/4/29,8:40,7,28,22,20,29,55,150,145
2011/4/29,8:50,7,28,22,20,29,55,150,145
2011/4/29,9:00,7,28,22,20,29,55,150,145
2011/4/29,9:10,7,28,22,20,29,55,150,145
2011/4/29,9:20,7,28,22,20,29,55,150,145
2011/4/29,9:30,7,28,22,20,29,55,150,145
2011/4/29,9:40,7,28,22,20,29,55,150,145
2011/4/29,9:50,7,28,22,20,29,55,150,145
2011/4/29,10:00,7,28,22,20,29,55,150,145
2011/4/29,10:10,7,28,22,20,29,55,150,145
2011/4/29,10:20,7,28,22,20,29,55,150,145
2011/4/29,10:30,7,28,22,20,29,55,150,145
2011/4/29,10:40,7,28,22,20,29,55,150,145
2011/4/29,10:50,7,28,22,20,29,55,150,145
2011/4/29,11:00,7,28,22,20,29,55,150,145
2011/4/29,11:10,7,28,22,20,29,55,150,145
2011/4/29,11:20,7,28,22,20,29,55,150,145
2011/4/29,11:30,7,28,22,20,29,55,150,145
2011/4/29,11:40,7,28,22,20,29,55,150,145
2011/4/29,11:50,7,28,22,20,29,55,150,145
2011/4/29,12:00,7,28,22,20,29,55,150,145
2011/4/29,12:10,7,28,22,20,29,55,150,145
2011/4/29,12:20,7,28,22,20,29,55,150,145
2011/4/29,12:30,7,28,22,20,29,55,150,145
2011/4/29,12:40,7,28,22,20,29,55,150,145
2011/4/29,12:50,7,28,22,20,29,55,150,145
2011/4/29,13:00,7,28,22,20,29,55,150,145
2011/4/29,13:10,7,28,22,20,29,55,150,145
2011/4/29,13:20,7,28,22,20,29,55,150,145
2011/4/29,13:30,7,28,22,20,29,55,150,145
2011/4/29,13:40,7,28,22,20,29,55,150,145
2011/4/29,13:50,7,28,22,20,29,55,150,145
2011/4/29,14:00,7,28,22,20,29,55,150,145
2011/4/29,14:10,7,28,22,20,29,55,150,144
2011/4/29,14:20,7,28,22,20,29,55,150,145
2011/4/29,14:30,7,28,22,20,29,55,150,145
2011/4/29,14:40,7,28,22,20,29,55,150,145
2011/4/29,14:50,7,28,22,20,29,55,150,145
2011/4/29,15:00,7,28,22,20,29,55,150,145
2011/4/29,15:10,7,28,22,20,29,55,150,145
2011/4/29,15:20,7,28,22,20,29,55,150,145
2011/4/29,15:30,7,28,22,20,29,55,150,145
2011/4/29,15:40,7,28,22,20,29,55,150,145
2011/4/29,15:50,7,28,22,20,29,55,150,145
2011/4/29,16:00,7,28,22,20,29,55,150,145
2011/4/29,16:10,7,28,22,20,29,55,150,145
2011/4/29,16:20,7,28,22,20,29,55,150,145
2011/4/29,16:30,7,28,22,20,29,55,150,145
2011/4/29,16:40,7,28,22,20,29,55,150,145
2011/4/29,16:50,7,28,22,20,29,55,150,145
2011/4/29,17:00,7,28,22,20,29,55,150,145
2011/4/29,17:10,7,28,22,20,29,55,150,145
2011/4/29,17:20,7,28,22,20,29,55,150,145
2011/4/29,17:30,7,28,22,20,29,55,150,145
2011/4/29,17:40,7,28,22,20,29,55,150,145
2011/4/29,17:50,7,28,22,20,29,55,150,145
2011/4/29,18:00,7,28,22,20,29,55,150,145
2011/4/29,18:10,7,28,22,20,29,55,150,145
2011/4/29,18:20,7,28,22,20,29,55,150,145
2011/4/29,18:30,7,28,22,20,29,55,150,145
2011/4/29,18:40,7,28,22,20,29,55,150,145
2011/4/29,18:50,7,28,22,20,29,55,149,145
2011/4/29,19:00,7,28,22,20,29,55,149,145
2011/4/29,19:10,7,28,22,20,29,55,149,145
2011/4/29,19:20,7,28,22,20,29,55,149,145
2011/4/29,19:30,7,28,22,20,29,55,149,145
2011/4/29,19:40,7,28,22,20,29,55,149,145
2011/4/29,19:50,7,28,22,20,29,55,149,145
2011/4/29,20:00,7,28,22,20,29,55,149,145
2011/4/29,20:10,7,28,22,20,29,55,149,145
2011/4/29,20:20,7,28,22,20,29,55,149,145
2011/4/29,20:30,7,28,22,20,29,55,149,145
2011/4/29,20:40,7,28,22,20,29,55,149,144
2011/4/29,20:50,7,28,22,20,29,55,149,144
2011/4/29,21:00,7,28,22,20,29,55,149,144
2011/4/29,21:10,7,28,22,20,29,55,149,144
2011/4/29,21:20,7,28,22,20,29,55,149,144
2011/4/29,21:30,7,28,22,20,29,55,149,144
2011/4/29,21:40,7,28,22,20,29,55,149,144
2011/4/29,21:50,7,28,22,20,29,55,149,144
2011/4/29,22:00,7,28,22,20,29,55,149,144
2011/4/29,22:10,7,28,22,20,29,55,149,144
2011/4/29,22:20,7,28,22,20,29,55,149,144
2011/4/29,22:30,7,28,22,20,29,55,149,144
2011/4/29,22:40,7,28,22,20,29,55,149,144
2011/4/29,22:50,7,28,22,20,29,55,149,144
2011/4/29,23:00,7,28,22,20,29,55,149,144
2011/4/29,23:10,7,28,22,20,29,55,149,144
2011/4/29,23:20,7,28,22,20,29,55,149,144
2011/4/29,23:30,7,28,22,20,29,55,149,144
2011/4/29,23:40,7,28,22,20,29,55,149,144
2011/4/29,23:50,7,28,22,20,29,55,149,144
2011/4/28,0:00,7,29,23,21,31,58,154,148
2011/4/28,0:10,7,29,23,21,31,58,154,148
2011/4/28,0:20,7,29,23,21,31,58,154,148
2011/4/28,0:30,7,29,23,21,31,58,154,148
2011/4/28,0:40,7,29,23,21,31,58,154,148
2011/4/28,0:50,7,29,23,21,31,58,154,148
2011/4/28,1:00,7,29,23,21,31,58,154,148
2011/4/28,1:10,7,29,23,21,31,58,154,148
2011/4/28,1:20,7,29,23,21,31,58,154,148
2011/4/28,1:30,7,29,23,21,31,58,154,148
2011/4/28,1:40,7,29,23,21,31,58,154,148
2011/4/28,1:50,7,29,23,21,31,58,154,147
2011/4/28,2:00,7,29,23,21,31,57,154,147
2011/4/28,2:10,7,29,23,21,31,57,154,147
2011/4/28,2:20,7,29,23,21,31,57,153,147
2011/4/28,2:30,7,29,23,21,31,57,153,146
2011/4/28,2:40,7,29,23,21,31,57,153,146
2011/4/28,2:50,7,29,23,21,31,57,152,145
2011/4/28,3:00,7,29,23,21,31,57,152,145
2011/4/28,3:10,7,28,23,21,31,57,152,145
2011/4/28,3:20,7,28,23,21,31,57,152,145
2011/4/28,3:30,7,28,23,21,30,57,151,144
2011/4/28,3:40,7,28,23,21,30,57,151,144
2011/4/28,3:50,7,28,23,21,30,56,151,144
2011/4/28,4:00,7,28,23,21,30,56,151,144
2011/4/28,4:10,7,28,23,21,30,56,150,144
2011/4/28,4:20,7,28,22,21,30,56,150,144
2011/4/28,4:30,7,28,22,21,30,56,150,144
2011/4/28,4:40,7,28,22,21,30,56,150,144
2011/4/28,4:50,7,28,22,21,30,56,150,144
2011/4/28,5:00,7,28,22,21,30,56,150,144
2011/4/28,5:10,7,28,22,21,30,56,150,144
2011/4/28,5:20,7,28,22,20,30,56,150,144
2011/4/28,5:30,7,28,22,20,29,55,148,143
2011/4/28,5:40,7,28,22,20,29,55,149,143
2011/4/28,5:50,7,28,22,20,30,55,149,143
2011/4/28,6:00,7,28,22,20,30,55,149,143
2011/4/28,6:10,7,28,22,20,30,55,149,143
2011/4/28,6:20,7,28,22,20,30,56,149,143
2011/4/28,6:30,7,28,22,20,30,56,149,143
2011/4/28,6:40,7,28,22,20,30,56,149,144
2011/4/28,6:50,7,28,22,20,30,56,150,144
2011/4/28,7:00,7,28,22,20,30,56,149,144
2011/4/28,7:10,7,28,22,20,30,56,149,144
2011/4/28,7:20,7,28,22,20,30,56,149,144
2011/4/28,7:30,7,28,22,20,30,56,149,144
2011/4/28,7:40,7,28,22,20,30,56,150,144
2011/4/28,7:50,7,28,22,20,30,56,150,144
2011/4/28,8:00,7,28,22,20,30,56,150,144
2011/4/28,8:10,7,28,22,20,30,56,149,144
2011/4/28,8:20,7,28,22,20,30,56,149,143
2011/4/28,8:30,7,28,22,20,30,56,149,143
2011/4/28,8:40,7,28,22,20,30,56,149,143
2011/4/28,8:50,7,28,22,20,30,56,149,144
2011/4/28,9:00,7,28,22,20,30,56,149,144
2011/4/28,9:10,7,28,22,20,30,56,149,144
2011/4/28,9:20,7,28,22,20,30,56,149,144
2011/4/28,9:30,7,28,22,20,30,56,149,144
2011/4/28,9:40,7,28,22,20,30,56,150,144
2011/4/28,9:50,7,28,22,20,30,56,150,144
2011/4/28,10:00,7,28,22,20,30,56,150,144
2011/4/28,10:10,7,28,22,20,30,56,150,144
2011/4/28,10:20,7,28,22,20,30,56,150,144
2011/4/28,10:30,7,28,22,20,30,56,150,144
2011/4/28,10:40,7,28,22,20,30,56,150,144
2011/4/28,10:50,7,28,22,20,30,56,150,144
2011/4/28,11:00,7,28,22,20,30,56,150,145
2011/4/28,11:10,7,28,22,20,30,56,150,145
2011/4/28,11:20,7,28,22,20,30,56,150,145
2011/4/28,11:30,7,28,22,20,30,56,151,145
2011/4/28,11:40,7,28,22,20,30,56,151,145
2011/4/28,11:50,7,28,22,20,30,56,151,145
2011/4/28,12:00,7,28,22,21,30,56,151,145
2011/4/28,12:10,7,28,22,21,30,56,151,145
2011/4/28,12:20,7,28,22,21,30,56,151,145
2011/4/28,12:30,7,28,22,21,30,56,151,145
2011/4/28,12:40,7,28,22,21,30,56,151,145
2011/4/28,12:50,7,28,22,21,30,56,151,145
2011/4/28,13:00,7,28,22,21,30,56,151,145
2011/4/28,13:10,7,28,22,21,30,56,151,145
2011/4/28,13:20,7,29,22,21,30,56,151,145
2011/4/28,13:30,7,29,22,21,30,56,151,145
2011/4/28,13:40,7,28,22,21,30,56,151,145
2011/4/28,13:50,7,29,22,21,30,56,151,145
2011/4/28,14:00,7,29,22,21,30,56,151,145
2011/4/28,14:10,7,29,22,21,30,56,151,145
2011/4/28,14:20,7,29,22,21,30,56,152,145
2011/4/28,14:30,7,29,22,21,30,56,152,146
2011/4/28,14:40,7,29,22,21,30,56,152,146
2011/4/28,14:50,7,29,22,21,30,56,152,146
2011/4/28,15:00,7,29,22,21,30,56,152,146
2011/4/28,15:10,7,29,22,21,30,56,152,146
2011/4/28,15:20,7,29,22,21,30,56,152,146
2011/4/28,15:30,7,29,22,21,30,56,152,146
2011/4/28,15:40,7,29,22,21,30,56,152,146
2011/4/28,15:50,7,29,22,21,30,56,152,146
2011/4/28,16:00,7,29,22,21,30,56,152,146
2011/4/28,16:10,7,29,22,21,30,56,152,146
2011/4/28,16:20,7,29,22,21,30,56,152,146
2011/4/28,16:30,7,29,22,21,30,56,152,146
2011/4/28,16:40,7,29,22,21,30,56,152,146
2011/4/28,16:50,7,29,22,21,30,56,152,146
2011/4/28,17:00,7,29,22,21,30,56,152,146
2011/4/28,17:10,7,29,22,21,30,56,152,146
2011/4/28,17:20,7,29,22,21,30,56,152,146
2011/4/28,17:30,7,29,22,21,30,56,152,146
2011/4/28,17:40,7,29,22,21,30,56,152,146
2011/4/28,17:50,7,29,22,20,30,56,152,146
2011/4/28,18:00,7,29,22,20,30,56,152,146
2011/4/28,18:10,7,29,22,20,30,56,152,146
2011/4/28,18:20,7,29,22,20,30,56,152,146
2011/4/28,18:30,7,28,22,20,30,56,152,146
2011/4/28,18:40,7,28,22,20,30,56,152,146
2011/4/28,18:50,7,28,22,20,30,56,152,146
2011/4/28,19:00,7,28,22,20,30,56,152,146
2011/4/28,19:10,7,28,22,20,30,56,152,146
2011/4/28,19:20,7,28,22,20,30,56,152,146
2011/4/28,19:30,7,28,22,20,30,56,152,146
2011/4/28,19:40,7,28,22,20,30,56,152,146
2011/4/28,19:50,7,28,22,20,30,56,152,146
2011/4/28,20:00,7,28,22,20,30,56,151,146
2011/4/28,20:10,7,28,22,20,30,56,151,146
2011/4/28,20:20,7,28,22,20,30,56,151,145
2011/4/28,20:30,7,28,22,20,30,56,151,145
2011/4/28,20:40,7,28,22,20,30,56,151,145
2011/4/28,20:50,7,28,22,20,30,56,151,145
2011/4/28,21:00,7,28,22,20,30,56,151,146
2011/4/28,21:10,7,28,22,20,30,56,151,146
2011/4/28,21:20,7,28,22,20,30,56,151,145
2011/4/28,21:30,7,28,22,20,30,56,151,145
2011/4/28,21:40,7,28,22,20,30,56,151,145
2011/4/28,21:50,7,28,22,20,30,56,151,145
2011/4/28,22:00,7,28,22,20,30,56,151,145
2011/4/28,22:10,7,28,22,20,30,56,151,145
2011/4/28,22:20,7,28,22,20,30,56,151,145
2011/4/28,22:30,7,28,22,20,30,56,151,145
2011/4/28,22:40,7,28,22,20,30,56,151,145
2011/4/28,22:50,7,28,22,20,30,56,151,145
2011/4/28,23:00,7,28,22,20,30,56,151,145
2011/4/28,23:10,7,28,22,20,30,56,151,145
2011/4/28,23:20,7,28,22,20,30,56,150,145
2011/4/28,23:30,7,28,22,20,30,56,150,145
2011/4/28,23:40,7,28,22,20,30,56,150,145
2011/4/28,23:50,7,28,22,20,30,56,150,145
2011/4/27,23:50,7,29,23,21,31,58,154,148
2011/4/27,23:40,7,29,23,21,31,58,154,148
2011/4/27,23:30,7,29,23,21,31,58,154,148
2011/4/27,23:20,7,29,23,21,31,58,154,148
2011/4/27,23:10,7,29,23,21,31,58,155,148
2011/4/27,23:00,7,29,23,21,31,58,155,148
2011/4/27,22:50,7,29,23,21,31,58,155,148
2011/4/27,22:40,7,29,23,21,31,58,155,148
2011/4/27,22:30,7,29,23,21,31,58,155,148
2011/4/27,22:20,7,29,23,21,31,58,155,148
2011/4/27,22:10,7,29,23,21,31,58,155,148
2011/4/27,22:00,7,29,23,21,31,58,155,148
2011/4/27,21:50,7,29,23,21,31,58,155,148
2011/4/27,21:40,7,29,23,21,31,58,155,148
2011/4/27,21:30,7,29,23,21,31,58,155,148
2011/4/27,21:20,7,29,23,21,31,58,155,148
2011/4/27,21:10,7,29,23,21,31,58,155,148
2011/4/27,21:00,7,29,23,21,31,58,155,148
2011/4/27,20:50,7,29,23,21,31,58,155,148
2011/4/27,20:40,7,29,23,21,31,58,155,148
2011/4/27,20:30,7,29,23,21,31,58,155,148
2011/4/27,20:20,7,29,23,21,31,58,155,148
2011/4/27,20:10,7,29,23,21,31,58,155,148
2011/4/27,20:00,7,29,23,21,31,58,155,148
2011/4/27,19:50,7,29,23,21,31,58,155,148
2011/4/27,19:40,7,29,23,21,31,58,155,148
2011/4/27,19:30,7,29,23,21,31,58,155,148
2011/4/27,19:20,7,29,23,21,31,58,155,148
2011/4/27,19:10,7,29,23,21,31,58,155,148
2011/4/27,19:00,7,29,23,21,31,58,155,148
2011/4/27,18:50,7,29,23,21,31,58,155,148
2011/4/27,18:40,7,29,23,21,31,58,155,148
2011/4/27,18:30,7,29,23,21,31,58,155,148
2011/4/27,18:20,7,29,23,21,31,58,155,148
2011/4/27,18:10,7,29,23,21,31,58,155,148
2011/4/27,18:00,7,29,23,21,31,58,155,148
2011/4/27,17:50,7,29,23,21,31,58,155,148
2011/4/27,17:40,7,29,23,21,31,58,155,148
2011/4/27,17:30,7,29,23,21,31,58,155,148
2011/4/27,17:20,7,29,23,21,31,58,155,148
2011/4/27,17:10,7,29,23,21,31,58,155,148
2011/4/27,17:00,7,29,23,21,31,58,155,148
2011/4/27,16:50,7,29,23,21,31,58,155,148
2011/4/27,16:40,7,29,23,21,32,58,155,148
2011/4/27,16:30,7,29,23,21,32,58,155,149
2011/4/27,16:20,7,29,23,21,32,58,155,149
2011/4/27,16:10,7,29,23,21,32,58,155,149
2011/4/27,16:00,7,29,23,21,32,58,155,149
2011/4/27,15:50,7,29,23,21,32,58,155,149
2011/4/27,15:40,7,29,23,21,32,58,155,149
2011/4/27,15:30,7,29,23,21,32,58,155,149
2011/4/27,15:20,7,29,23,21,32,58,155,149
2011/4/27,15:10,7,29,23,21,32,58,155,149
2011/4/27,15:00,7,29,23,21,32,58,156,149
2011/4/27,14:50,7,29,23,21,32,58,156,149
2011/4/27,14:40,7,29,23,21,32,58,156,149
2011/4/27,14:30,7,29,23,21,32,58,156,149
2011/4/27,14:20,7,29,23,21,32,58,156,149
2011/4/27,14:10,7,29,23,21,32,59,156,149
2011/4/27,14:00,7,29,23,21,32,59,156,149
2011/4/27,13:50,7,29,23,21,32,59,156,149
2011/4/27,13:40,7,29,23,21,32,58,156,149
2011/4/27,13:30,7,29,23,21,32,59,156,149
2011/4/27,13:20,7,29,23,21,32,58,156,149
2011/4/27,13:10,7,29,23,21,32,58,156,149
2011/4/27,13:00,7,29,23,21,32,58,156,149
2011/4/27,12:50,7,29,23,21,32,58,156,149
2011/4/27,12:40,7,29,23,21,32,58,156,149
2011/4/27,12:30,7,29,23,21,32,58,156,149
2011/4/27,12:20,7,29,23,21,32,58,155,149
2011/4/27,12:10,7,29,23,21,32,58,155,149
2011/4/27,12:00,7,29,23,21,32,59,155,149
2011/4/27,11:50,7,29,23,21,32,58,155,149
2011/4/27,11:40,7,29,23,21,32,59,155,149
2011/4/27,11:30,7,29,23,21,32,59,155,149
2011/4/27,11:20,7,29,23,21,32,58,155,149
2011/4/27,11:10,7,29,23,21,32,59,155,149
